カテゴリー,分類群,vernacularName,学名,id,language,locality,countryCode,source,lexicon,contributor,created,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,scientificName,taxonRank,references
準絶滅危惧（NT）,維管束植物,キクガラクサ,Ellisiophyllum pinnatum var. reptans,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,カワヂシャ,Veronica undulata,602034,ja,Japan,JP,"",Japanese,Takaaki Hattori,2020-03-31T02:57:25Z,https://www.inaturalist.org/taxa/602034,https://www.inaturalist.org/taxa/602034,https://www.inaturalist.org/taxa/738344,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,undulata,"",2019-12-18T07:44:28Z,Veronica undulata,species,http://eol.org/pages/485208
準絶滅危惧（NT）,維管束植物,ウルップソウ,Lagotis glauca,164417,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:14:44Z,https://www.inaturalist.org/taxa/164417,https://www.inaturalist.org/taxa/164417,https://www.inaturalist.org/taxa/157694,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Lagotis,glauca,"",2019-02-16T01:05:48Z,Lagotis glauca,species,http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Lagotis+glauca
準絶滅危惧（NT）,維管束植物,イヌタヌキモ,Utricularia australis,336260,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:11:21Z,https://www.inaturalist.org/taxa/336260,https://www.inaturalist.org/taxa/336260,https://www.inaturalist.org/taxa/1043989,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,australis,"",2020-03-05T22:28:16Z,Utricularia australis,species,http://www.ubio.org/browser/details.php?namebankID=5937994
準絶滅危惧（NT）,維管束植物,タヌキモ,Utricularia japonica,336260,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:46:27Z,https://www.inaturalist.org/taxa/336260,https://www.inaturalist.org/taxa/336260,https://www.inaturalist.org/taxa/1043989,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,australis,"",2020-03-05T22:28:16Z,Utricularia australis,species,http://www.ubio.org/browser/details.php?namebankID=5937994
準絶滅危惧（NT）,維管束植物,オオタヌキモ,Utricularia macrorhiza,79465,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:18:15Z,https://www.inaturalist.org/taxa/79465,https://www.inaturalist.org/taxa/79465,https://www.inaturalist.org/taxa/1043989,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,macrorhiza,"",2020-03-05T17:55:39Z,Utricularia macrorhiza,species,""
準絶滅危惧（NT）,維管束植物,ヒメタヌキモ,Utricularia minor,79466,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:47:50Z,https://www.inaturalist.org/taxa/79466,https://www.inaturalist.org/taxa/79466,https://www.inaturalist.org/taxa/1043989,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,minor,"",2020-03-05T17:56:00Z,Utricularia minor,species,""
準絶滅危惧（NT）,維管束植物,ムラサキミミカキグサ,Utricularia uliginosa,343350,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:40:51Z,https://www.inaturalist.org/taxa/343350,https://www.inaturalist.org/taxa/343350,https://www.inaturalist.org/taxa/1043858,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,uliginosa,"",2020-03-05T21:46:16Z,Utricularia uliginosa,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/7053815
準絶滅危惧（NT）,維管束植物,チョウジガマズミ,Viburnum carlesii var. bitchiuense,126709,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:48:12Z,https://www.inaturalist.org/taxa/126709,https://www.inaturalist.org/taxa/126709,https://www.inaturalist.org/taxa/126708,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,carlesii,bitchiuense,2012-04-04T03:56:47Z,Viburnum carlesii bitchiuense,variety,http://www.ubio.org/browser/details.php?namebankID=5867242
準絶滅危惧（NT）,維管束植物,アソノコギリソウ,Achillea alpina subsp. subcartilaginea,833539,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:07:12Z,https://www.inaturalist.org/taxa/833539,https://www.inaturalist.org/taxa/833539,https://www.inaturalist.org/taxa/516573,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,alpina,subcartilaginea,2019-02-17T00:58:12Z,Achillea alpina subcartilaginea,subspecies,""
準絶滅危惧（NT）,維管束植物,フクド,Artemisia fukudo,709031,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:02:40Z,https://www.inaturalist.org/taxa/709031,https://www.inaturalist.org/taxa/709031,https://www.inaturalist.org/taxa/52855,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,fukudo,"",2019-02-17T00:54:13Z,Artemisia fukudo,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9500857
準絶滅危惧（NT）,維管束植物,ヒロハヤマヨモギ,Artemisia stolonifera,866139,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:07:12Z,https://www.inaturalist.org/taxa/866139,https://www.inaturalist.org/taxa/866139,https://www.inaturalist.org/taxa/52855,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,stolonifera,"",2019-02-17T13:14:41Z,Artemisia stolonifera,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9507063
準絶滅危惧（NT）,維管束植物,タテヤマギク,Aster dimorphophyllus,933866,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:46:19Z,https://www.inaturalist.org/taxa/933866,https://www.inaturalist.org/taxa/933866,https://www.inaturalist.org/taxa/54903,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Aster,dimorphophyllus,"",2020-02-19T08:41:51Z,Aster dimorphophyllus,species,""
準絶滅危惧（NT）,維管束植物,ブゼンノギク,Aster hispidus var. koidzumianus,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,ウラギク,Aster tripolium,170020,ja,Japan,JP,"",Japanese,堀内伸一,2019-10-15T14:17:46Z,https://www.inaturalist.org/taxa/170020,https://www.inaturalist.org/taxa/170020,https://www.inaturalist.org/taxa/155908,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tripolium,pannonicum,"",2020-04-20T16:17:39Z,Tripolium pannonicum,species,http://www.natureserve.org/explorer/servlet/NatureServe?searchName=Tripolium+pannonicum
準絶滅危惧（NT）,維管束植物,トカラノギク,Chrysanthemum ornatum var. tokarense,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,キクタニギク,Chrysanthemum seticuspe var. boreale,840475,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:09:28Z,https://www.inaturalist.org/taxa/840475,https://www.inaturalist.org/taxa/840475,https://www.inaturalist.org/taxa/53808,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chrysanthemum,lavandulifolium,"",2019-04-11T04:18:47Z,Chrysanthemum lavandulifolium,species,""
準絶滅危惧（NT）,維管束植物,ワカサハマギク,Chrysanthemum wakasaense,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,ナカガワノギク,Chrysanthemum yoshinaganthum,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,オガサワラアザミ,Cirsium boninense,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,チョウカイアザミ,Cirsium chokaiense,1072707,ja,Japan,JP,"",Japanese,Yoshimasa Uchiyama,2020-04-19T09:25:57Z,https://www.inaturalist.org/taxa/1072707,https://www.inaturalist.org/taxa/1072707,https://www.inaturalist.org/taxa/48561,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,chokaiense,"",2020-04-19T09:26:38Z,Cirsium chokaiense,species,http://plantsoftheworldonline.org/
準絶滅危惧（NT）,維管束植物,ミヤマコアザミ,Cirsium japonicum var. ibukiense,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,テリハアザミ,Cirsium lucens var. lucens,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,ヤクシマアザミ,Cirsium yakusimense,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,フジバカマ,Eupatorium japonicum,372162,ja,Japan,JP,"",Japanese,harum.koh,2015-10-12T14:08:50Z,https://www.inaturalist.org/taxa/372162,https://www.inaturalist.org/taxa/372162,https://www.inaturalist.org/taxa/52935,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium,japonicum,"",2019-02-17T02:20:40Z,Eupatorium japonicum,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9517054
準絶滅危惧（NT）,維管束植物,リュウキュウツワブキ,Farfugium japonicum var. luchuense,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,マンシュウスイラン,Hololeion maximowiczii,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,カワラニガナ,Ixeris tamagawaensis,709093,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:25:14Z,https://www.inaturalist.org/taxa/709093,https://www.inaturalist.org/taxa/709093,https://www.inaturalist.org/taxa/157607,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ixeris,tamagawaensis,"",2019-02-16T21:54:52Z,Ixeris tamagawaensis,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9508026
準絶滅危惧（NT）,維管束植物,ヒメウスユキソウ,Leontopodium shinanense,794671,ja,Japan,JP,"",Japanese,Takaaki Hattori,2019-09-13T05:17:07Z,https://www.inaturalist.org/taxa/794671,https://www.inaturalist.org/taxa/794671,https://www.inaturalist.org/taxa/136574,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontopodium,shinanense,"",2019-09-13T05:17:21Z,Leontopodium shinanense,species,""
準絶滅危惧（NT）,維管束植物,コモチミミコウモリ,Parasenecio auriculatus var. bulbifer,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,モミジコウモリ,Parasenecio kiusianus,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,ヤクシマコウモリ,Parasenecio yakusimensis,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,タイキンギク,Senecio scandens,343362,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:43:16Z,https://www.inaturalist.org/taxa/343362,https://www.inaturalist.org/taxa/343362,https://www.inaturalist.org/taxa/53207,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,scandens,"",2019-02-16T17:54:59Z,Senecio scandens,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9513649
準絶滅危惧（NT）,維管束植物,ヤマザトタンポポ,Taraxacum arakii,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,オダサムタンポポ,Taraxacum platypecidum,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,タカネコウリンカ,Tephroseris takedana,741842,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:45:16Z,https://www.inaturalist.org/taxa/741842,https://www.inaturalist.org/taxa/741842,https://www.inaturalist.org/taxa/133072,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tephroseris,takedana,"",2019-02-16T22:50:48Z,Tephroseris takedana,species,""
準絶滅危惧（NT）,維管束植物,アギナシ,Sagittaria aginashi,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,ウミヒルモ,Halophila ovalis,50371,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:14:12Z,https://www.inaturalist.org/taxa/50371,https://www.inaturalist.org/taxa/50371,https://www.inaturalist.org/taxa/50372,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Halophila,ovalis,"",2019-02-15T08:16:41Z,Halophila ovalis,species,http://www.catalogueoflife.org/annual-checklist/2008/show_species_details.php?record_id=1679292
準絶滅危惧（NT）,維管束植物,トチカガミ,Hydrocharis dubia,436574,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:52:05Z,https://www.inaturalist.org/taxa/436574,https://www.inaturalist.org/taxa/436574,https://www.inaturalist.org/taxa/81601,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Hydrocharis,dubia,"",2019-02-15T08:16:49Z,Hydrocharis dubia,species,http://www.iucnredlist.org/details/169011
準絶滅危惧（NT）,維管束植物,リュウキュウスガモ,Thalassia hemprichii,50382,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:14:06Z,https://www.inaturalist.org/taxa/50382,https://www.inaturalist.org/taxa/50382,https://www.inaturalist.org/taxa/50383,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,"",2019-02-15T08:19:21Z,Thalassia hemprichii,species,http://www.catalogueoflife.org/annual-checklist/2008/show_species_details.php?record_id=1679393
準絶滅危惧（NT）,維管束植物,シバナ,Triglochin asiatica,945079,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:14:12Z,https://www.inaturalist.org/taxa/945079,https://www.inaturalist.org/taxa/945079,https://www.inaturalist.org/taxa/60270,Plantae,Tracheophyta,Liliopsida,Alismatales,Juncaginaceae,Triglochin,asiatica,"",2019-09-23T15:03:14Z,Triglochin asiatica,species,http://ylist.info
準絶滅危惧（NT）,維管束植物,オオシバナ,Triglochin maritima,,,,,,,,,,,,,,,,,,,,,,,
準絶滅危惧（NT）,維管束植物,イトモ,Potamogeton berchtoldii,78706,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:11:00Z,https://www.inaturalist.org/taxa/78706,https://www.inaturalist.org/taxa/78706,https://www.inaturalist.org/taxa/59110,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,berchtoldii,"",2019-11-07T14:36:14Z,Potamogeton berchtoldii,species,""
準絶滅危惧（NT）,維管束植物,リュウノヒゲモ,Potamogeton pectinatus,64239,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:14:19Z,https://www.inaturalist.org/taxa/64239,https://www.inaturalist.org/taxa/64239,https://www.inaturalist.org/taxa/64279,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Stuckenia,pectinata,"",2020-08-27T19:32:13Z,Stuckenia pectinata,species,http://www.catalogueoflife.org/annual-checklist/col/details/species/id/7055721
準絶滅危惧（NT）,維管束植物,ベニアマモ,Cymodocea rotundata,50379,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:03:35Z,https://www.inaturalist.org/taxa/50379,https://www.inaturalist.org/taxa/50379,https://www.inaturalist.org/taxa/50380,Plantae,Tracheophyta,Liliopsida,Alismatales,Cymodoceaceae,Cymodocea,rotundata,"",2019-02-15T08:06:40Z,Cymodocea rotundata,species,http://www.catalogueoflife.org/annual-checklist/2008/show_species_details.php?record_id=1677666
準絶滅危惧（NT）,維管束植物,リュウキュウアマモ,Cymodocea serrulata,50381,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:45:35Z,https://www.inaturalist.org/taxa/50381,https://www.inaturalist.org/taxa/50381,https://www.inaturalist.org/taxa/50380,Plantae,Tracheophyta,Liliopsida,Alismatales,Cymodoceaceae,Cymodocea,serrulata,"",2019-02-15T08:06:41Z,Cymodocea serrulata,species,http://www.catalogueoflife.org/annual-checklist/2008/show_species_details.php?record_id=1677667
準絶滅危惧（NT）,維管束植物,マツバウミジグサ,Halodule pinifolia,427782,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T01:06:41Z,https://www.inaturalist.org/taxa/427782,https://www.inaturalist.org/taxa/427782,https://www.inaturalist.org/taxa/50378,Plantae,Tracheophyta,Liliopsida,Alismatales,Cymodoceaceae,Halodule,pinifolia,"",2019-02-15T08:16:31Z,Halodule pinifolia,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9768330
準絶滅危惧（NT）,維管束植物,ウミジグサ,Halodule uninervis,416176,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:14:11Z,https://www.inaturalist.org/taxa/416176,https://www.inaturalist.org/taxa/416176,https://www.inaturalist.org/taxa/50378,Plantae,Tracheophyta,Liliopsida,Alismatales,Cymodoceaceae,Halodule,uninervis,"",2019-02-15T08:16:31Z,Halodule uninervis,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9768331
準絶滅危惧（NT）,維管束植物,エビアマモ,Phyllospadix japonicus,436832,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:16:33Z,https://www.inaturalist.org/taxa/436832,https://www.inaturalist.org/taxa/436832,https://www.inaturalist.org/taxa/72297,Plantae,Tracheophyta,Liliopsida,Alismatales,Zosteraceae,Phyllospadix,japonicus,"",2019-10-08T09:21:52Z,Phyllospadix japonicus,species,http://www.iucnredlist.org/details/173341
準絶滅危惧（NT）,維管束植物,ネジリカワツルモ,Ruppia cirrhosa,61089,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:55:23Z,https://www.inaturalist.org/taxa/61089,https://www.inaturalist.org/taxa/61089,https://www.inaturalist.org/taxa/61092,Plantae,Tracheophyta,Liliopsida,Alismatales,Ruppiaceae,Ruppia,cirrhosa,"",2020-10-30T09:47:11Z,Ruppia cirrhosa,species,http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/7276687
準絶滅危惧（NT）,維管束植物,カワツルモ,Ruppia maritima,61090,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:25:10Z,https://www.inaturalist.org/taxa/61090,https://www.inaturalist.org/taxa/61090,https://www.inaturalist.org/taxa/61092,Plantae,Tracheophyta,Liliopsida,Alismatales,Ruppiaceae,Ruppia,maritima,"",2019-08-27T02:45:00Z,Ruppia maritima,species,http://www.catalogueoflife.org/annual-checklist/2010/details/species/id/7284165
準絶滅危惧（NT）,維管束植物,シオニラ,Syringodium isoetifolium,50375,ja,Japan,JP,"Yonekura, K., & Kajita, T. (2003). BG Plants Wamei-Gakumei Index. (http://ylist.info/index.html)",Japanese,Ken-ichi Ueda,2020-06-16T00:37:06Z,https://www.inaturalist.org/taxa/50375,https://www.inaturalist.org/taxa/50375,https://www.inaturalist.org/taxa/50377,Plantae,Tracheophyta,Liliopsida,Alismatales,Cymodoceaceae,Syringodium,isoetifolium,"",2019-02-15T07:31:19Z,Syringodium isoetifolium,species,http://www.catalogueoflife.org/annual-checklist/2008/show_species_details.php?record_id=1672868
